id,abstract,abstract_theme,us_num,llm,role_shorten,user_story,equivalent_domain,equivalent_ml_task,equivalent_ml_task_labels,num_ml_task_labels,domain_confidence,mapping_notes
A24US2Ll,A24,ArnetMiner academic search / academic social network,US2,Llama 3.1 70b,developer,"As a developer, I want to design a system that can automatically extract researcher profiles from the Web, so that I can build a comprehensive database of academic researchers.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US3Ll,A24,ArnetMiner academic search / academic social network,US3,Llama 3.1 70b,librarian,"As a librarian, I want to integrate publication data from existing digital libraries into a unified academic social network, so that I can provide a single platform for researchers to access and share information.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US4Ll,A24,ArnetMiner academic search / academic social network,US4,Llama 3.1 70b,data scientist,"As a data scientist, I want to develop a probabilistic framework to deal with the name ambiguity problem in academic networks, so that I can accurately match researchers with their publications.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US5Ll,A24,ArnetMiner academic search / academic social network,US5,Llama 3.1 70b,researcher,"As a researcher, I want to be able to search for people with specific expertise or areas of interest, so that I can identify potential collaborators or mentors.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US6Ll,A24,ArnetMiner academic search / academic social network,US6,Llama 3.1 70b,developer,"As a developer, I want to design a unified modeling approach to simultaneously model topical aspects of papers, authors, and publication venues, so that I can provide a comprehensive view of the academic network.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US7Ll,A24,ArnetMiner academic search / academic social network,US7,Llama 3.1 70b,researcher,"As a researcher, I want to be able to visualize the academic network and identify patterns and relationships between researchers, publications, and venues, so that I can gain insights into the field.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US8Ll,A24,ArnetMiner academic search / academic social network,US8,Llama 3.1 70b,administrator,"As a system administrator, I want to ensure that the system can handle a large volume of data and scale to accommodate a growing number of users, so that I can provide a reliable and efficient service.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US9Ll,A24,ArnetMiner academic search / academic social network,US9,Llama 3.1 70b,researcher,"As a researcher, I want to be able to search for research papers and publications based on specific keywords or topics, so that I can stay up-to-date with the latest research in my field.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US10Ll,A24,ArnetMiner academic search / academic social network,US10,Llama 3.1 70b,developer,"As a developer, I want to evaluate the performance of the ArnetMiner system using empirical methods, so that I can identify areas for improvement and refine the system to better meet the needs of users.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US1O1,A24,ArnetMiner academic search / academic social network,US1,O1_mini,researcher,"As a researcher, I want automated extraction of my profile from the Web, so that my academic information is accurately represented in the ArnetMiner system.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US2O1,A24,ArnetMiner academic search / academic social network,US2,O1_mini,manager,"As a digital library manager, I want to integrate publication data into the academic network, so that the system provides a comprehensive view of research outputs.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US3O1,A24,ArnetMiner academic search / academic social network,US3,O1_mini,data scientist,"As a data scientist, I want a probabilistic framework to resolve name ambiguities, so that researcher profiles are accurately matched to their publications.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US4O1,A24,ArnetMiner academic search / academic social network,US4,O1_mini,modeler,"As an academic network modeler, I want to simultaneously model topics, authors, and publication venues, so that the system accurately reflects the relationships within the academic community.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US5O1,A24,ArnetMiner academic search / academic social network,US5,O1_mini,administrator,"As a university administrator, I want to access expertise search services, so that I can identify experts within specific research areas for collaboration or consultation.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US6O1,A24,ArnetMiner academic search / academic social network,US6,O1_mini,scholar,"As a scholar, I want people association search capabilities, so that I can discover potential collaborators and understand the connections within my field.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US7O1,A24,ArnetMiner academic search / academic social network,US7,O1_mini,system architect,"As a system architect, I want a unified tagging approach to extract researcher profiles, so that the system can efficiently handle large-scale data from diverse Web sources.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US8O1,A24,ArnetMiner academic search / academic social network,US8,O1_mini,librarian,"As a librarian, I want the ArnetMiner system to integrate seamlessly with existing digital libraries, so that users have unified access to comprehensive academic data.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US9O1,A24,ArnetMiner academic search / academic social network,US9,O1_mini,UX designer,"As a user experience designer, I want the architecture of the ArnetMiner system to support intuitive search services, so that users can easily navigate and utilize the academic network.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A24US10O1,A24,ArnetMiner academic search / academic social network,US10,O1_mini,research evaluator,"As a research evaluator, I want empirical evaluations of the system’s methods, so that I can trust the accuracy and reliability of the academic network data provided.",Library,information retrieval,Ranking; Matching; Pricing; Advertising; Entity Resolution; Sentiment Analysis; Bias Detection in Language Models,7,High,
A25US1Ge,A25,E-commerce recommendation (item-to-item collaborative filtering),US1,Gemini_1.5_flash,customer,"As a customer on an online store, I want to see personalized recommendations that reflect my unique interests, even if I haven't explicitly rated many items.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US2Ge,A25,E-commerce recommendation (item-to-item collaborative filtering),US2,Gemini_1.5_flash,developer,"As a developer of an e-commerce platform, I want a recommendation system that can scale efficiently with a large product catalog and customer base.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US3Ge,A25,E-commerce recommendation (item-to-item collaborative filtering),US3,Gemini_1.5_flash,data scientist,"As a data scientist, I want a recommendation algorithm that can leverage various user data points beyond purchases and ratings, such as viewed items and demographics.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US4Ge,A25,E-commerce recommendation (item-to-item collaborative filtering),US4,Gemini_1.5_flash,content creator,"As a content creator on a platform like YouTube, I want to recommend relevant videos to viewers based on their watch history, even if they haven't explicitly rated many videos.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US5Ge,A25,E-commerce recommendation (item-to-item collaborative filtering),US5,Gemini_1.5_flash,music streaming service provider,"As a music streaming service provider, I want to recommend songs to users based on the music they've recently listened to, even if they haven't built up a large listening history.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US6Ge,A25,E-commerce recommendation (item-to-item collaborative filtering),US6,Gemini_1.5_flash,researcher,"As a researcher studying user behavior, I want to understand how different recommendation algorithms compare in terms of accuracy, scalability, and user satisfaction.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US7Ge,A25,E-commerce recommendation (item-to-item collaborative filtering),US7,Gemini_1.5_flash,marketing professional,"As a marketer, I want to use a recommendation system that can personalize product suggestions in real- time to increase conversion rates.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US8Ge,A25,E-commerce recommendation (item-to-item collaborative filtering),US8,Gemini_1.5_flash,developer,"As a platform developer, I want to integrate a scalable and efficient recommendation system into my platform to provide users with a more personalized and engaging experience.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US9Ge,A25,E-commerce recommendation (item-to-item collaborative filtering),US9,Gemini_1.5_flash,global citizen,"As a global citizen, I want to see online platforms use technology responsibly to recommend products that are relevant to users' actual interests and needs, avoiding intrusive or manipulative tactics.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US10Ge,A25,E-commerce recommendation (item-to-item collaborative filtering),US10,Gemini_1.5_flash,developer,"As a developer of recommendation systems, I want to explore the potential of item-to- item collaborative filtering and compare it to other approaches like traditional collaborative filtering and search- based methods.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US1Ll,A25,E-commerce recommendation (item-to-item collaborative filtering),US1,Llama 3.1 70b,customer,"As a customer, I want to receive personalized recommendations on an e-commerce website so that I can discover new products that match my interests.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US2Ll,A25,E-commerce recommendation (item-to-item collaborative filtering),US2,Llama 3.1 70b,developer,"As a developer, I want to use a recommendation algorithm that can incorporate multiple attributes, such as items viewed and demographic data, to generate more accurate recommendations.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US3Ll,A25,E-commerce recommendation (item-to-item collaborative filtering),US3,Llama 3.1 70b,online retailer,"As an online retailer, I want to use recommendation algorithms to personalize the online store for each customer, showing them relevant products based on their interests.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US4Ll,A25,E-commerce recommendation (item-to-item collaborative filtering),US4,Llama 3.1 70b,developer,"As a developer, I want to compare the performance of different recommendation algorithms, including traditional collaborative filtering, cluster models, and search-based methods, to determine the most effective approach.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US5Ll,A25,E-commerce recommendation (item-to-item collaborative filtering),US5,Llama 3.1 70b,researcher,"As a researcher, I want to develop an item-to-item collaborative filtering algorithm that can scale independently of the number of customers and items in the product catalog.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US6Ll,A25,E-commerce recommendation (item-to-item collaborative filtering),US6,Llama 3.1 70b,customer,"As a customer, I want to receive recommendations in real-time, so that I can quickly discover new products that match my interests.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US7Ll,A25,E-commerce recommendation (item-to-item collaborative filtering),US7,Llama 3.1 70b,online retailer,"As an online retailer, I want to use a recommendation algorithm that can handle massive data sets, so that I can provide personalized recommendations to a large customer base.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US8Ll,A25,E-commerce recommendation (item-to-item collaborative filtering),US8,Llama 3.1 70b,developer,"As a developer, I want to evaluate the quality of recommendations generated by different algorithms, so that I can choose the one that provides the most relevant and useful suggestions.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US9Ll,A25,E-commerce recommendation (item-to-item collaborative filtering),US9,Llama 3.1 70b,customer,"As a customer, I want to be able to interact with a personalized online store that changes based on my interests and preferences.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US10Ll,A25,E-commerce recommendation (item-to-item collaborative filtering),US10,Llama 3.1 70b,online retailer,"As an online retailer, I want to use recommendation algorithms to increase customer engagement and loyalty, by providing a more personalized and relevant shopping experience.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US1O1,A25,E-commerce recommendation (item-to-item collaborative filtering),US1,O1_mini,customer,"As a customer, I want personalized product recommendations based on my browsing and purchasing history, so that I can easily find items that match my interests and needs.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US2O1,A25,E-commerce recommendation (item-to-item collaborative filtering),US2,O1_mini,data scientist,"As a data scientist, I want to implement the item-to-item collaborative filtering algorithm, so that I can generate high- quality recommendations that scale efficiently with large datasets.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US3O1,A25,E-commerce recommendation (item-to-item collaborative filtering),US3,O1_mini,software engineer,"As a software engineer, I want the recommendation system to perform real-time computations, so that customers receive up-to-date suggestions instantly as they interact with the website.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US4O1,A25,E-commerce recommendation (item-to-item collaborative filtering),US4,O1_mini,product manager,"As a product manager, I want to compare different recommendation algorithms, including traditional collaborative filtering and cluster models, so that I can select the most effective approach for our e-commerce platform.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US5O1,A25,E-commerce recommendation (item-to-item collaborative filtering),US5,O1_mini,system architect,"As a system architect, I want to design a scalable recommendation infrastructure that operates independently of the number of users and items, so that the system remains efficient as our product catalog and user base grow.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US6O1,A25,E-commerce recommendation (item-to-item collaborative filtering),US6,O1_mini,strategist,"As a marketing specialist, I want to leverage personalized recommendations to increase customer engagement and sales, so that we can enhance the shopping experience and drive revenue growth.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US7O1,A25,E-commerce recommendation (item-to-item collaborative filtering),US7,O1_mini,manager,"As an e-commerce manager, I want to analyze the performance of the item-to-item collaborative filtering algorithm, so that I can ensure it consistently delivers relevant and accurate product suggestions to our customers.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US8O1,A25,E-commerce recommendation (item-to-item collaborative filtering),US8,O1_mini,UX designer,"As a UX designer, I want to integrate seamless recommendation features into the online store interface, so that customers can effortlessly discover new products without feeling overwhelmed.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US9O1,A25,E-commerce recommendation (item-to-item collaborative filtering),US9,O1_mini,analyst,"As a business analyst, I want to track the effectiveness of various recommendation methods, so that I can provide insights into which strategies yield the highest conversion rates and customer satisfaction.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A25US10O1,A25,E-commerce recommendation (item-to-item collaborative filtering),US10,O1_mini,developer,"As a developer, I want to optimize the recommendation algorithm for massive data sets, so that our platform can handle increasing amounts of user interactions and product listings without performance degradation.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A26US1Ge,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US1,Gemini_1.5_flash,customer,"As a customer on an online shopping platform, I want to understand why a product is being recommended to me, so I can make informed purchase decisions.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US2Ge,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US2,Gemini_1.5_flash,policymaker,"As a content creator on a platform like YouTube, I want to provide users with explanations for why their videos are being recommended to them, helping them discover new content and creators.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US3Ge,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US3,Gemini_1.5_flash,developer,"As a developer of a recommender system, I want to provide users with transparent and personalized justifications for recommendations, building trust and user satisfaction.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US4Ge,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US4,Gemini_1.5_flash,researcher,"As a researcher studying user behavior, I want to understand how users interpret and utilize justifications for recommendations in their decision- making process.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US5Ge,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US5,Gemini_1.5_flash,marketing professional,"As a marketer, I want to use personalized justifications to improve the effectiveness of my recommendations and increase conversion rates.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US6Ge,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US6,Gemini_1.5_flash,data scientist,"As a data scientist, I want to explore new methods for generating diverse and informative justifications that are tailored to individual users and their preferences.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US7Ge,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US7,Gemini_1.5_flash,developer,"As a platform developer, I want to integrate personalized justification models into my platform to provide users with a more explainable and engaging experience.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US8Ge,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US8,Gemini_1.5_flash,content creator,"As a content creator on a social media platform, I want to use justifications to explain why I recommend certain content to my followers, fostering transparency and engagement.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US9Ge,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US9,Gemini_1.5_flash,consumer,"As a consumer of online information, I want to be able to critically evaluate recommendations and justifications, making informed choices about the content I consume.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US10Ge,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US10,Gemini_1.5_flash,global citizen,"As a global citizen, I want to see online platforms use technology responsibly to provide users with transparent and personalized justifications for recommendations, promoting trust and responsible consumption.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US1Ll,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US1,Llama 3.1 70b,customer,"As a customer, I want to understand why a recommended product might match my interests, so I want to see relevant and convincing justifications for the recommendation.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US2Ll,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US2,Llama 3.1 70b,researcher,"As a researcher, I want to develop new methods and datasets for generating high- quality review justifications that are relevant to users' decision- making processes.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US3Ll,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US3,Llama 3.1 70b,developer,"As a developer, I want to create a system that can extract relevant review segments that justify users' intentions, so that I can use them to train models for generating personalized recommendation justifications.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US4Ll,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US4,Llama 3.1 70b,data scientist,"As a data scientist, I want to construct large-scale personalized recommendation justification datasets using distant labeling of massive review corpora, so that I can train models that can generate diverse and convincing justifications.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US5Ll,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US5,Llama 3.1 70b,customer,"As a customer, I want to see justifications for recommended products that cover different aspects of the product, so that I can make a more informed decision.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US6Ll,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US6,Llama 3.1 70b,developer,"As a developer, I want to design a reference-based Seq2Seq model with aspect- planning that can generate justifications covering different aspects of a product, so that customers can see multiple perspectives.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US7Ll,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US7,Llama 3.1 70b,customer,"As a customer, I want to see diverse justifications for recommended products, so that I can get a more comprehensive understanding of the product's benefits and features.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US8Ll,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US8,Llama 3.1 70b,developer,"As a developer, I want to design an aspect-conditional masked language model that can generate diverse justifications based on templates extracted from justification histories, so that customers can see multiple examples of how the product can be used.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US9Ll,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US9,Llama 3.1 70b,researcher,"As a researcher, I want to conduct experiments on real-world datasets to evaluate the effectiveness of my models in generating convincing and diverse justifications.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US10Ll,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US10,Llama 3.1 70b,online retailer,"As an online retailer, I want to provide customers with personalized recommendation justifications that are relevant to their interests and decision-making processes, so that I can increase customer satisfaction and loyalty.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US1O1,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US1,O1_mini,customer,"As a e-commerce customer, I want personalized justifications for product recommendations, so that I can understand why certain items match my interests and make informed purchasing decisions.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US2O1,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US2,O1_mini,developer,"As a recommendation system developer, I want to implement extractive methods to identify relevant review segments, so that the system can generate accurate and meaningful justifications for recommendations.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US3O1,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US3,O1_mini,data scientist,"As a data scientist, I want to construct large-scale personalized recommendation justification datasets, so that I can train models that provide tailored explanations to users.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US4O1,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US4,O1_mini,UX designer,"As a UX designer, I want recommendation justifications to cover different aspects of products, so that users receive comprehensive and varied explanations that enhance their browsing experience.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US5O1,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US5,O1_mini,product manager,"As a product manager, I want to leverage personalized generation models to create diverse justifications, so that our recommendation system stands out by offering convincing and varied explanations to users.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US6O1,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US6,O1_mini,machine learning engineer,"As a machine learning engineer, I want to develop a reference-based Seq2Seq model with aspect- planning, so that the system can generate justifications that address multiple facets of user preferences.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US7O1,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US7,O1_mini,content strategist,"As a content strategist, I want aspect-conditional masked language models to generate explanations based on historical justification templates, so that the justifications remain relevant and contextually appropriate for each user.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US8O1,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US8,O1_mini,quality assurance specialist,"As a quality assurance specialist, I want to evaluate the and diversity of generated justifications, so that I can ensure the explanations effectively support users' decision- making processes.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US9O1,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US9,O1_mini,researcher,"As a research scientist, I want to experiment with new datasets and generation methods for recommendation justifications, so that I can advance the field of explainable AI and improve user trust in recommendation systems.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A26US10O1,A26,"Explainable recommendation justifications (Seq2Seq, aspect-planning)",US10,O1_mini,researcher,"As an academic researcher, I want to analyze the performance of personalized generation models on real-world datasets, so that I can validate their effectiveness in producing convincing and diverse justifications for recommendations.",Information Systems,natural language generation,Classification; Regression; Representation Learning; Clustering; Sentiment Analysis,5,Medium,Contexto = sistemas de recomendacao explicaveis.
A27US1Ge,A27,Session-based recommendation with RNNs,US1,Gemini_1.5_flash,customer,"As a customer browsing a small online store, I want to see product recommendations that are relevant to my current interests, even if I haven't interacted with the store for a long time.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US2Ge,A27,Session-based recommendation with RNNs,US2,Gemini_1.5_flash,developer,"As a developer of a recommender system for a website with limited user data, I want a solution that can accurately recommend items based on users' current browsing behavior within the session.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US3Ge,A27,Session-based recommendation with RNNs,US3,Gemini_1.5_flash,policymaker,"As a content creator on a platform like YouTube, I want to recommend relevant videos to viewers based on their current watch history, even if they haven't watched many videos on the platform.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US4Ge,A27,Session-based recommendation with RNNs,US4,Gemini_1.5_flash,music streaming service provider,"As a music streaming service provider, I want to recommend songs to users based on the music they've recently listened to, even if they haven't built up a large listening history.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US5Ge,A27,Session-based recommendation with RNNs,US5,Gemini_1.5_flash,developer,"As a news aggregator app developer, I want to recommend relevant news articles to users based on the articles they've read in the current session, even if they haven't set up a personalized profile.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US6Ge,A27,Session-based recommendation with RNNs,US6,Gemini_1.5_flash,researcher,"As a researcher studying user behavior, I want to understand how users' current browsing patterns and past interactions within a session influence their future preferences.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US7Ge,A27,Session-based recommendation with RNNs,US7,Gemini_1.5_flash,marketing professional,"As a marketer, I want to use session-based recommendations to personalize product suggestions and increase conversion rates on my website.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US8Ge,A27,Session-based recommendation with RNNs,US8,Gemini_1.5_flash,data scientist,"As a data scientist, I want to explore the potential of RNNs for session- based recommendations and develop new techniques for improving their accuracy and effectiveness.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
A27US9Ge,A27,Session-based recommendation with RNNs,US9,Gemini_1.5_flash,developer,"As a platform developer, I want to integrate RNN- based session- based recommendations into my platform to provide users with a more personalized and engaging experience.",Information Systems,recommendation system,Ranking,1,Medium,Alternativa: Finance & Marketing.
